code,current,name,name_tv,gender,function,country_code,country_long,birth_date
1533231,TRUE,JIMENEZ Joana,Joana JIMENEZ,Female,Athlete,MEX,Mexico,8/19/1993
1533232,TRUE,SOBRINO Jessica,Jessica SOBRINO,Female,Athlete,MEX,Mexico,5/26/1994
1533234,TRUE,ALFEREZ Regina,Regina ALFEREZ,Female,Athlete,MEX,Mexico,12/1/1997
1533235,TRUE,ARELLANO Fernanda,Fernanda ARELLANO,Female,Athlete,MEX,Mexico,2/28/2002
1533237,TRUE,TOSCANO Pamela,Pamela TOSCANO,Female,Athlete,MEX,Mexico,1/13/2000
1533239,TRUE,GONZALEZ Itzamary,Itzamary GONZALEZ,Female,Athlete,MEX,Mexico,11/14/2003
1533240,TRUE,RODRIGUEZ Samanta,Samanta RODRIGUEZ,Female,Athlete,MEX,Mexico,12/5/1994
1533243,TRUE,INZUNZA Glenda,Glenda INZUNZA,Female,Alternate Athlete,MEX,Mexico,3/12/2000
1533245,TRUE,SEHEN Sajjad,Sajjad SEHEN,Male,Athlete,IRQ,Iraq,3/8/1996
1533359,TRUE,RUBAIAWI Ali Ammar Yusur,Ali Ammar Yusur RUBAIAWI,Male,Athlete,IRQ,Iraq,8/2/2004
1533364,TRUE,ISMAIL Mohamed,Mohamed ISMAIL,Male,Athlete,DJI,Djibouti,1/1/1997
1533371,TRUE,HASSAN Ibrahim,Ibrahim HASSAN,Male,Athlete,DJI,Djibouti,1/1/1997
1533372,TRUE,WAISS Abdi,Abdi WAISS,Male,Athlete,DJI,Djibouti,7/3/1996
1533374,TRUE,HASSAN NOUR Samiyah,Samiyah HASSAN NOUR,Female,Athlete,DJI,Djibouti,12/5/1999
1533378,TRUE,HOUSSEIN BARKAT Houmed,Houmed HOUSSEIN BARKAT,Male,Athlete,DJI,Djibouti,4/4/2004
1535180,TRUE,BARAT Andy,Andy BARAT,Male,Athlete,COM,Comoros,11/29/1997
1535186,TRUE,MARTINEZ RAMIREZ Miguel Angel,Miguel Angel MARTINEZ RAMIREZ,Male,Athlete,MEX,Mexico,3/17/2001
1535187,TRUE,VERDE ALVAREZ Marco Alonso,Marco Alonso VERDE ALVAREZ,Male,Athlete,MEX,Mexico,2/11/2002
1535191,TRUE,GONZALEZ Alegna,Alegna GONZALEZ,Female,Athlete,MEX,Mexico,1/2/1999
1535195,TRUE,LOPEZ Jesus Tonatiu,Jesus Tonatiu LOPEZ,Male,Athlete,MEX,Mexico,8/2/1997
1535199,TRUE,PORTILLO Erick,Erick PORTILLO,Male,Athlete,MEX,Mexico,10/5/2000
1535201,TRUE,MUNOZ Uziel,Uziel MUNOZ,Male,Athlete,MEX,Mexico,9/8/1995
1535202,TRUE,del REAL Diego,Diego del REAL,Male,Athlete,MEX,Mexico,3/6/1994
1535203,TRUE,DOCTOR Jose Luis,Jose Luis DOCTOR,Male,Athlete,MEX,Mexico,6/14/1996
1535212,TRUE,MORAN Paola,Paola MORAN,Female,Athlete,MEX,Mexico,2/25/1997
1535214,TRUE,GALVAN Laura,Laura GALVAN,Female,Athlete,MEX,Mexico,10/5/1991
1535216,TRUE,CORTES Alma Delia,Alma Delia CORTES,Female,Athlete,MEX,Mexico,12/26/1997
1535217,TRUE,CRISTIAN MOSCOTE Citlali,Citlali CRISTIAN MOSCOTE,Female,Athlete,MEX,Mexico,4/15/1995
1535222,TRUE,PALMA OLIVARES Ever Jair,Ever Jair PALMA OLIVARES,Male,Athlete,MEX,Mexico,3/18/1992
1535225,TRUE,OETLING RAMIREZ Elena,Elena OETLING RAMIREZ,Female,Athlete,MEX,Mexico,4/18/1993
1535226,TRUE,AGUILAR CHAVEZ PEON Mariana,Mariana AGUILAR CHAVEZ PEON,Female,Athlete,MEX,Mexico,3/12/1999
1535252,TRUE,LECHUGA ALANIS Kenia,Kenia LECHUGA ALANIS,Female,Athlete,MEX,Mexico,6/26/1994
1535260,TRUE,LOPEZ GARCIA Alexis,Alexis LOPEZ GARCIA,Male,Athlete,MEX,Mexico,5/1/1997
1535267,TRUE,CARBALLO NIETO Miguel,Miguel CARBALLO NIETO,Male,Athlete,MEX,Mexico,7/8/1992
1535310,TRUE,BLANCO Luisa,Luisa BLANCO,Female,Athlete,COL,Colombia,11/18/2001
1535343,TRUE,WILLARS VALDEZ Randal,Randal WILLARS VALDEZ,Male,Athlete,MEX,Mexico,4/30/2002
1535345,TRUE,BERLIN REYES Kevin,Kevin BERLIN REYES,Male,Athlete,MEX,Mexico,4/25/2001
1535346,TRUE,OROZCO LOZA Alejandra,Alejandra OROZCO LOZA,Female,Athlete,MEX,Mexico,4/19/1997
1535348,TRUE,AGUNDEZ GARCIA Gabriela,Gabriela AGUNDEZ GARCIA,Female,Athlete,MEX,Mexico,8/4/2000
1535349,TRUE,OLVERA IBARRA Osmar,Osmar OLVERA IBARRA,Male,Athlete,MEX,Mexico,6/5/2004
1535350,TRUE,GARZA PEREZ Eugenio,Eugenio GARZA PEREZ,Male,Athlete,MEX,Mexico,7/23/1996
1535351,TRUE,FERNANDEZ Federico,Federico FERNANDEZ,Male,Athlete,MEX,Mexico,3/28/1968
1535354,TRUE,de LARA OJEDA Miguel Alejandro,Miguel Alejandro de LARA OJEDA,Male,Athlete,MEX,Mexico,8/9/1994
1535356,TRUE,MORENO Alexa,Alexa MORENO,Female,Athlete,MEX,Mexico,8/8/1994
1535357,TRUE,SANDOVAL Ahtziri,Ahtziri SANDOVAL,Female,Athlete,MEX,Mexico,10/5/1996
1535358,TRUE,FLORES Sofia,Sofia FLORES,Female,Athlete,MEX,Mexico,12/20/2004
1535359,TRUE,SALAZAR Kimberly,Kimberly SALAZAR,Female,Athlete,MEX,Mexico,4/24/2004
1535360,TRUE,TEJEDA Adirem,Adirem TEJEDA,Female,Athlete,MEX,Mexico,6/21/2002
1535361,TRUE,ALCOCER Dalia,Dalia ALCOCER,Female,Athlete,MEX,Mexico,1/2/2004
1535362,TRUE,GUTIERREZ Julia,Julia GUTIERREZ,Female,Athlete,MEX,Mexico,9/13/2007
1535363,TRUE,HERNANDEZ Emiliano,Emiliano HERNANDEZ,Male,Athlete,MEX,Mexico,1/27/1998
1535364,TRUE,CARRILLO Duilio,Duilio CARRILLO,Male,Athlete,MEX,Mexico,3/24/1997
1535365,TRUE,OLIVER Mayan,Mayan OLIVER,Female,Athlete,MEX,Mexico,7/11/1993
1535366,TRUE,SANSORES Carlos,Carlos SANSORES,Male,Athlete,MEX,Mexico,6/25/1997
1535367,TRUE,SOUZA Daniela Paola,Daniela Paola SOUZA,Female,Athlete,MEX,Mexico,8/27/1999
1535368,TRUE,CLELAND QUINONEZ Alan,Alan CLELAND QUINONEZ,Male,Athlete,MEX,Mexico,6/19/2002
1535373,TRUE,GRIGORIAN Aram,Aram GRIGORIAN,Male,Athlete,UAE,United Arab Emirates,6/9/1998
1535374,TRUE,KOSTOEV Dzhafar,Dzhafar KOSTOEV,Male,Athlete,UAE,United Arab Emirates,4/28/1999
1535375,TRUE,MAGOMEDOMAROV Magomedomar,Magomedomar MAGOMEDOMAROV,Male,Athlete,UAE,United Arab Emirates,4/10/2001
1535376,TRUE,TATALASHVILI Nugzari,Nugzari TATALASHVILI,Male,Athlete,UAE,United Arab Emirates,3/20/1990
1535383,TRUE,BISHRELT Khorloodoi,Khorloodoi BISHRELT,Female,Athlete,UAE,United Arab Emirates,5/29/1998
1535385,TRUE,HOUSSEIN Alexandre,Alexandre HOUSSEIN,Male,Athlete,DJI,Djibouti,3/28/1998
1535395,TRUE,AL SAYEGH Safia,Safia AL SAYEGH,Female,Athlete,UAE,United Arab Emirates,9/23/2001
1535420,TRUE,VALENCIA Alejandra,Alejandra VALENCIA,Female,Athlete,MEX,Mexico,10/17/1994
1535429,TRUE,RUIZ Angela,Angela RUIZ,Female,Athlete,MEX,Mexico,7/28/2006
1535430,TRUE,GRANDE Matias,Matias GRANDE,Male,Athlete,MEX,Mexico,4/26/2004
1535433,TRUE,PRIETO Marcela,Marcela PRIETO,Female,Athlete,MEX,Mexico,3/11/1992
1535438,TRUE,RAMIREZ RAMOS Edson Ismael,Edson Ismael RAMIREZ RAMOS,Male,Athlete,MEX,Mexico,7/10/2000
1535439,TRUE,RODRIGUEZ Gabriela,Gabriela RODRIGUEZ,Female,Athlete,MEX,Mexico,12/12/1996
1535440,TRUE,ZAVALA VAZQUEZ Alejandra,Alejandra ZAVALA VAZQUEZ,Female,Athlete,MEX,Mexico,6/16/1984
1535441,TRUE,QUEZADA MARQUEZ Carlos,Carlos QUEZADA MARQUEZ,Male,Athlete,MEX,Mexico,10/21/1999
1535442,TRUE,PENAFLOR MOYSEN Aram Michell,Aram Michell PENAFLOR MOYSEN,Male,Athlete,MEX,Mexico,3/11/1999
1535444,TRUE,REINOSO Sofia,Sofia REINOSO,Female,Athlete,MEX,Mexico,10/23/1996
1535448,TRUE,BRIONES FRAGOZA Beatriz,Beatriz BRIONES FRAGOZA,Female,Athlete,MEX,Mexico,2/10/1999
1535449,TRUE,ALANIS MORALES Karina,Karina ALANIS MORALES,Female,Athlete,MEX,Mexico,12/9/1993
1535505,TRUE,LINARES Natalia,Natalia LINARES,Female,Athlete,COL,Colombia,1/3/2003
1535506,TRUE,LONGA Ronal,Ronal LONGA,Male,Athlete,COL,Colombia,6/30/2004
1535511,TRUE,RUIZ HURTADO Flor Denis,Flor Denis RUIZ HURTADO,Female,Athlete,COL,Colombia,1/29/1991
1535512,TRUE,ORJUELA Angie,Angie ORJUELA,Female,Athlete,COL,Colombia,5/9/1989
1535513,TRUE,RENTERIA RENTERIA Tatiana,Tatiana RENTERIA RENTERIA,Female,Athlete,COL,Colombia,12/22/2000
1535514,TRUE,VALDES PANA Angie Paola,Angie Paola VALDES PANA,Female,Athlete,COL,Colombia,7/14/2000
1535522,TRUE,ARBOLEDA MENDOZA Valeria,Valeria ARBOLEDA MENDOZA,Female,Athlete,COL,Colombia,4/13/2002
1535524,TRUE,BOLANOS LOPEZ Victor,Victor BOLANOS LOPEZ,Male,Athlete,COL,Colombia,9/19/1994
1535609,TRUE,ABDOLI Samyar,Samyar ABDOLI,Male,Athlete,IRI,Islamic Republic of Iran,12/25/2002
1535660,TRUE,SIMWAKA Asimenye,Asimenye SIMWAKA,Female,Athlete,MAW,Malawi,8/8/1997
1535693,TRUE,AL MARZOOQI Omar Abdul Aziz,Omar Abdul Aziz AL MARZOOQI,Male,Athlete,UAE,United Arab Emirates,3/28/2003
1535729,TRUE,SERRANO Franco,Franco SERRANO,Male,Athlete,ARG,Argentina,11/22/2000
1535766,TRUE,KUMEL SAADI,KUMEL SAADI,Male,Athlete,IRQ,Iraq,8/19/2004
1535776,TRUE,JOSEF AL IMAM,JOSEF AL IMAM,Male,Athlete,IRQ,Iraq,7/27/2004
1535804,TRUE,MUNTADHER ABDULAMEER,MUNTADHER ABDULAMEER,Male,Athlete,IRQ,Iraq,10/6/2001
1535805,TRUE,MUNTADHER MOHAMMED,MUNTADHER MOHAMMED,Male,Athlete,IRQ,Iraq,6/5/2001
1535852,TRUE,MAEDER Maximilian,Maximilian MAEDER,Male,Athlete,SGP,Singapore,9/12/2006
1535853,TRUE,LO Ryan,Ryan LO,Male,Athlete,SGP,Singapore,2/26/1997
1535854,TRUE,SIM En Yi Letitia,En Yi Letitia SIM,Female,Athlete,SGP,Singapore,3/3/2003
1535856,TRUE,TAN Jonathan Eu Jin,Jonathan Eu Jin TAN,Male,Athlete,SGP,Singapore,3/11/2002
1535858,TRUE,PEREIRA Veronica Shanti,Veronica Shanti PEREIRA,Female,Athlete,SGP,Singapore,9/20/1996
1535910,TRUE,ZAID TAHSEEN,ZAID TAHSEEN,Male,Athlete,IRQ,Iraq,1/29/2001
1535913,TRUE,HUSSEIN AMER,HUSSEIN AMER,Male,Athlete,IRQ,Iraq,4/28/2002
1535914,TRUE,ANAK LISES Bertrand Rhodict,Bertrand Rhodict ANAK LISES,Male,Athlete,MAS,Malaysia,5/28/2005
1535916,TRUE,HUSSEIN LAWEND,HUSSEIN LAWEND,Male,Athlete,IRQ,Iraq,1/20/2001
1535918,TRUE,WONG Guanjie Johnathan,Guanjie Johnathan WONG,Male,Athlete,MAS,Malaysia,8/23/1992
1535925,TRUE,MOHAMAD ZUBIR Nur Aisyah,Nur Aisyah MOHAMAD ZUBIR,Female,Athlete,MAS,Malaysia,10/4/1997
1535926,TRUE,MOHAMAD LATIF Nur Shazrin,Nur Shazrin MOHAMAD LATIF,Female,Athlete,MAS,Malaysia,2/2/1998
1535927,TRUE,ALI JASIM,ALI JASIM,Male,Athlete,IRQ,Iraq,1/20/2004
1535928,TRUE,KARRAR SAAD,KARRAR SAAD,Male,Athlete,IRQ,Iraq,3/22/2001
1535929,TRUE,KARRAR MOHAMMED,KARRAR MOHAMMED,Male,Athlete,IRQ,Iraq,1/6/2001
1535930,TRUE,NIHAD MOHAMMED,NIHAD MOHAMMED,Male,Athlete,IRQ,Iraq,1/14/2001
1535959,TRUE,DOUA Camil,Camil DOUA,Male,Athlete,MTN,Mauritania,2/23/2002
1535993,TRUE,CHEW Caroline,Caroline CHEW,Female,Athlete,SGP,Singapore,4/18/1992
1536032,TRUE,HERNANDEZ FLORES Margarita,Margarita HERNANDEZ FLORES,Female,Athlete,MEX,Mexico,12/3/1985
1536045,TRUE,SALIMI Arian,Arian SALIMI,Male,Athlete,IRI,Islamic Republic of Iran,12/16/2003
1536058,TRUE,BARKHORDARI Mehran,Mehran BARKHORDARI,Male,Athlete,IRI,Islamic Republic of Iran,7/26/2000
1536064,TRUE,NEMATZADEH Mobina,Mobina NEMATZADEH,Female,Athlete,IRI,Islamic Republic of Iran,5/17/2005
1536067,TRUE,KIYANICHANDEH Nahid,Nahid KIYANICHANDEH,Female,Athlete,IRI,Islamic Republic of Iran,8/1/1998
1536157,TRUE,MPALI Adam,Adam MPALI,Male,Athlete,GAB,Gabon,5/29/2002
1536175,TRUE,AMISON Naima-Zahra,Naima-Zahra AMISON,Female,Athlete,DJI,Djibouti,10/10/2003
1536184,TRUE,STREHLKE DELGADO Paulo,Paulo STREHLKE DELGADO,Male,Athlete,MEX,Mexico,1/10/2006
1536190,TRUE,SANDOVAL AYALA Martha,Martha SANDOVAL AYALA,Female,Athlete,MEX,Mexico,8/14/1998
1536196,TRUE,ESTUDILLO TORRES Alejandra,Alejandra ESTUDILLO TORRES,Female,Athlete,MEX,Mexico,5/20/2005
1536197,TRUE,CELAYA HERNANDEZ Juan Manuel,Juan Manuel CELAYA HERNANDEZ,Male,Athlete,MEX,Mexico,9/1/1998
1536198,TRUE,VAZQUEZ MONTANO Aranza,Aranza VAZQUEZ MONTANO,Female,Athlete,MEX,Mexico,8/21/2002
1536207,TRUE,ALIPOUR SHENAZANDIFARD Reza,Reza ALI POUR,Male,Athlete,IRI,Islamic Republic of Iran,4/29/1994
1536214,TRUE,ALAMIAN Nima,Nima ALAMIAN,Male,Athlete,IRI,Islamic Republic of Iran,12/24/1992
1536215,TRUE,ALAMIYAN Noshad,Noshad ALAMIYAN,Male,Athlete,IRI,Islamic Republic of Iran,11/21/1991
1536233,TRUE,YASEEN Taha Hussein,Taha Hussein YASEEN,Male,Athlete,IRQ,Iraq,1/1/1998
1536251,TRUE,MAAN Tulika,Tulika MAAN,Female,Athlete,IND,India,9/9/1998
1536341,TRUE,ANCER Abraham,Abraham ANCER,Male,Athlete,MEX,Mexico,2/27/1991
1536368,TRUE,SHARMA Shubhankar,Shubhankar SHARMA,Male,Athlete,IND,India,7/21/1996
1536371,TRUE,BHULLAR Gaganjeet,Gaganjeet BHULLAR,Male,Athlete,IND,India,4/27/1988
1536372,TRUE,GIRMA Ermias,Ermias GIRMA,Male,Athlete,ETH,Ethiopia,1/20/2005
1536460,TRUE,ROJAS Carlos,Carlos ROJAS,Male,Athlete,MEX,Mexico,1/14/2000
1536467,TRUE,MARTINEZ WING Bruno,Bruno MARTINEZ WING,Male,Athlete,MEX,Mexico,3/8/1998
1536479,TRUE,VAZQUEZ Ana,Ana VAZQUEZ,Female,Athlete,MEX,Mexico,10/5/2000
1536494,TRUE,RIVERA Edgar,Edgar RIVERA,Male,Athlete,MEX,Mexico,2/13/1991
1536495,TRUE,TAMAYO-GARZA Cecilia,Cecilia TAMAYO-GARZA,Female,Athlete,MEX,Mexico,3/4/1997
1536496,TRUE,ALEMU Habitam,Habitam ALEMU,Female,Athlete,ETH,Ethiopia,7/9/1997
1536497,TRUE,MESELE Worknesh,Worknesh MESELE,Female,Athlete,ETH,Ethiopia,6/11/2001
1536498,TRUE,DUGUMA Tsige,Tsige DUGUMA,Female,Athlete,ETH,Ethiopia,2/23/2001
1536522,TRUE,ASHOK Aditi,Aditi ASHOK,Female,Athlete,IND,India,3/29/1998
1536523,TRUE,DAGAR Diksha,Diksha DAGAR,Female,Athlete,IND,India,12/14/2000
1536568,TRUE,FAYISA Abdisa,Abdisa FAYISA,Male,Athlete,ETH,Ethiopia,4/24/2005
1536585,TRUE,GUERRERO Ilse,Ilse GUERRERO,Female,Athlete,MEX,Mexico,3/24/1993
1536599,TRUE,CHAMA Noel,Noel CHAMA,Male,Athlete,MEX,Mexico,9/15/1997
1536600,TRUE,ORTIZ Ricardo,Ricardo ORTIZ,Male,Athlete,MEX,Mexico,2/7/1995
1536624,TRUE,SHAHSAVARI Neda,Neda SHAHSAVARI,Female,Athlete,IRI,Islamic Republic of Iran,9/21/1986
1536632,TRUE,FALLAH Mobina,Mobina FALLAH,Female,Athlete,IRI,Islamic Republic of Iran,8/13/1999
1536648,TRUE,LOH Kean Yew,Kean Yew LOH,Male,Athlete,SGP,Singapore,6/26/1997
1536649,TRUE,HEE Yong Kai Terry,Yong Kai Terry HEE,Male,Athlete,SGP,Singapore,7/6/1995
1536650,TRUE,TAN Wei Han Jessica,Wei Han Jessica TAN,Female,Athlete,SGP,Singapore,7/16/1993
1536651,TRUE,YEO Jia Min,Jia Min YEO,Female,Athlete,SGP,Singapore,2/1/1999
1536669,TRUE,LABIB Ali,Ali LABIB,Male,Athlete,IRI,Islamic Republic of Iran,9/21/2002
1536683,TRUE,FASIHI Farzaneh,Farzaneh FASIHI,Female,Athlete,IRI,Islamic Republic of Iran,1/3/1993
1536701,TRUE,TAFTIAN Hassan,Hassan TAFTIAN,Male,Athlete,IRI,Islamic Republic of Iran,5/4/1993
1536721,TRUE,PANWAR Balraj,Balraj PANWAR,Male,Athlete,IND,India,7/26/1999
1536885,TRUE,RICKETTS Shanieka,Shanieka RICKETTS,Female,Athlete,JAM,Jamaica,2/2/1992
1536925,TRUE,HARRIS Naquille,Naquille HARRIS,Male,Athlete,SKN,Saint Kitts and Nevis,5/16/2002
1536961,TRUE,DAVOUDI Ali,Ali DAVOUDI,Male,Athlete,IRI,Islamic Republic of Iran,3/22/1999
1536971,TRUE,JAVADI ALIABADI Mir Mostafa,Mir Mostafa JAVADI ALIABADI,Male,Athlete,IRI,Islamic Republic of Iran,6/22/2000
1536983,TRUE,WELTEJI Diribe,Diribe WELTEJI,Female,Athlete,ETH,Ethiopia,5/13/2002
1536990,TRUE,HAYLOM Birke,Birke HAYLOM,Female,Athlete,ETH,Ethiopia,1/6/2006
1536992,TRUE,HAILU Freweyni,Freweyni HAILU,Female,Alternate Athlete,ETH,Ethiopia,2/12/2001
1536996,TRUE,AGHAMIRZAEIJENAGHARD Ali,Ali AGHAMIRZAEIJENAGHARD,Male,Athlete,IRI,Islamic Republic of Iran,3/4/1993
1536997,TRUE,MAYALA Freddy,Freddy MAYALA,Male,Athlete,CGO,Congo,6/18/2000
1536998,TRUE,AREGAWI Berihu,Berihu AREGAWI,Male,Athlete,ETH,Ethiopia,2/28/2001
1536999,TRUE,KEJELCHA Yomif,Yomif KEJELCHA,Male,Athlete,ETH,Ethiopia,8/1/1997
1537001,TRUE,GEBRHIWET Hagos,Hagos GEBRHIWET,Male,Athlete,ETH,Ethiopia,5/11/1994
1537002,TRUE,BOBIMBO Vanessa,Vanessa BOBIMBO,Female,Athlete,CGO,Congo,12/8/1999
1537010,TRUE,NGOYE Natacha,Natacha NGOYE,Female,Athlete,CGO,Congo,8/15/1993
1537012,TRUE,SAIKHOM Mirabai Chanu,Mirabai Chanu SAIKHOM,Female,Athlete,IND,India,8/8/1994
1537049,TRUE,BAREGA Selemon,Selemon BAREGA,Male,Athlete,ETH,Ethiopia,1/20/2000
1537052,TRUE,TEFERA Samuel,Samuel TEFERA,Male,Athlete,ETH,Ethiopia,10/23/1999
1537053,TRUE,YIHUNE Addisu,Addisu YIHUNE,Male,Athlete,ETH,Ethiopia,3/17/2003
1537057,TRUE,MEHARY Biniam,Biniam MEHARY,Male,Athlete,ETH,Ethiopia,12/20/2006
1537066,TRUE,TAYE Ejgayehu,Ejgayehu TAYE,Female,Athlete,ETH,Ethiopia,2/10/2000
1537069,TRUE,EISA Medina,Medina EISA,Female,Athlete,ETH,Ethiopia,1/3/2005
1537079,TRUE,GEBRESELAMA Tsigie,Tsigie GEBRESELAMA,Female,Athlete,ETH,Ethiopia,9/30/2000
1537135,TRUE,ZENG Jian,ZENG Jian,Female,Athlete,SGP,Singapore,11/19/1996
1537137,TRUE,QUEK Izaac,QUEK Izaac,Male,Athlete,SGP,Singapore,5/26/2006
1537144,TRUE,VEGA Jerome,Jerome VEGA,Male,Athlete,PUR,Puerto Rico,4/7/1995
1537145,TRUE,OWENS-DELERME Ayden,Ayden OWENS-DELERME,Male,Athlete,PUR,Puerto Rico,5/28/2000
1537149,TRUE,de ORBETA Rachelle,Rachelle de ORBETA,Female,Athlete,PUR,Puerto Rico,3/27/2000
1537150,TRUE,SCOTT Gabby,Gabby SCOTT,Female,Athlete,PUR,Puerto Rico,1/13/1997
1537163,TRUE,D'AMOUR Nicholas,Nicholas D'AMOUR,Male,Athlete,ISV,"Virgin Islands, US",9/4/2001
1537168,TRUE,CASTRO RIVERA Luis,Luis CASTRO RIVERA,Male,Athlete,PUR,Puerto Rico,1/29/1991
1537180,TRUE,CEBALLOS Macarena,Macarena CEBALLOS,Female,Athlete,ARG,Argentina,1/12/1995
1537183,TRUE,CAMACHO-QUINN Jasmine,Jasmine CAMACHO-QUINN,Female,Athlete,PUR,Puerto Rico,8/21/1996
1537185,TRUE,CHEVRIER Luc,Luc CHEVRIER,Male,Athlete,LCA,Saint Lucia,6/30/1999
1537187,TRUE,FERNANDEZ GAMBOA Pedro Luis,Pedro Luis FERNANDEZ GAMBOA,Male,Athlete,PUR,Puerto Rico,6/12/1997
1537188,TRUE,RIVERA Sebastian C,Sebastian C RIVERA,Male,Athlete,PUR,Puerto Rico,8/27/1998
1537189,TRUE,LOZADA MOTTA Ashleyann,Ashleyann LOZADA MOTTA,Female,Athlete,PUR,Puerto Rico,7/19/1991
1537191,TRUE,PULIDO ORTIZ Celia,Celia PULIDO ORTIZ,Female,Athlete,MEX,Mexico,1/1/2003
1537203,TRUE,HYDE Jaheel,Jaheel HYDE,Male,Athlete,JAM,Jamaica,2/2/1997
1537204,TRUE,IGA Jorge,Jorge IGA,Male,Athlete,MEX,Mexico,1/12/1997
1537209,TRUE,HEIN Agostina,Agostina HEIN,Female,Athlete,ARG,Argentina,4/24/2008
1537256,TRUE,SASSER Mathlynn,Mathlynn SASSER,Female,Athlete,MHL,Marshall Islands,12/25/1996
1537272,TRUE,HEPLER Kayla,Kayla HEPLER,Female,Athlete,MHL,Marshall Islands,3/22/2002
1537273,TRUE,KINONO Philli,Phillip KINONO,Male,Athlete,MHL,Marshall Islands,12/10/1997
1537276,TRUE,GARRIDO Luis Ramon,Luis Ramon GARRIDO,Male,Athlete,MEX,Mexico,5/10/1996
1537286,TRUE,MARTINEZ Paulina,Paulina MARTINEZ,Female,Athlete,MEX,Mexico,4/10/1999
1537287,TRUE,AWITI ALCARAZ Prisca,Prisca AWITI ALCARAZ,Female,Athlete,MEX,Mexico,2/20/1996
1537312,TRUE,REZAEI Mohammad Nabi,Mohammad Nabi REZAEI,Male,Athlete,IRI,Islamic Republic of Iran,4/10/1999
1537323,TRUE,MUSTAFA SAADOON,MUSTAFA SAADOON,Male,Athlete,IRQ,Iraq,5/25/2001
1537325,TRUE,ALFRED Julien,Julien ALFRED,Female,Athlete,LCA,Saint Lucia,6/10/2001
1537331,TRUE,JOSEPH Michael,Michael JOSEPH,Male,Athlete,LCA,Saint Lucia,11/1/2002
1537336,TRUE,YOUSSEF AMYN,YOUSSEF AMYN,Male,Athlete,IRQ,Iraq,8/21/2003
1537345,TRUE,TSEGAY Gudaf,Gudaf TSEGAY,Female,Athlete,ETH,Ethiopia,1/23/1997
1537349,TRUE,ALSADEQ Julyana,Julyana ALSADEQ,Female,Athlete,JOR,Jordan,12/9/1994
1537368,TRUE,TESFAY Fotyen,Fotyen TESFAY,Female,Athlete,ETH,Ethiopia,2/17/1998
1537375,TRUE,MOJALLALTOPRAGHGHALE Fatemeh,Fatemeh MOJALLALTOPRAGHGHALE,Female,Athlete,IRI,Islamic Republic of Iran,7/27/2002
1537376,TRUE,ELSHARABATY Saleh,Saleh ELSHARABATY,Male,Athlete,JOR,Jordan,9/12/1998
1537377,TRUE,AL KHATRI Said,Said AL KHATRI,Male,Athlete,OMA,Oman,7/11/1985
1537394,TRUE,AL ADAWI Issa Samir Hamed,Issa Samir Hamed AL ADAWI,Male,Athlete,OMA,Oman,3/20/1999
1537401,TRUE,KAREEM Zaid,Zaid KAREEM,Male,Athlete,JOR,Jordan,6/19/2001
1537402,TRUE,SARAVANAN Vishnu,Vishnu SARAVANAN,Male,Athlete,IND,India,2/24/1999
1537405,TRUE,KUMANAN Nethra,Nethra KUMANAN,Female,Athlete,IND,India,8/21/1997
1537465,TRUE,SARAVIA Ulises,Ulises SARAVIA,Male,Athlete,ARG,Argentina,10/27/2005
1537510,TRUE,BORELLI Florencia,Florencia BORELLI,Female,Athlete,ARG,Argentina,10/30/1992
1537518,TRUE,CASETTA Belen,Belen CASETTA,Female,Athlete,ARG,Argentina,9/26/1994
1537531,TRUE,GOMEZ Joaquin,Joaquin GOMEZ,Male,Athlete,ARG,Argentina,10/14/1996
1537538,TRUE,LARREGINA Elian,Elian LARREGINA,Male,Athlete,ARG,Argentina,2/20/2000
1537547,TRUE,SASIA Nazareno,Nazareno SASIA,Male,Athlete,ARG,Argentina,1/5/2001
1537549,TRUE,GADAYI Edwin Kwabla,Edwin Kwabla GADAYI,Male,Alternate Athlete,GHA,Ghana,2/14/2001
1537579,TRUE,ODLUM-SMITH Jayhan Jamaud,Jayhan Jamaud ODLUM-SMITH,Male,Athlete,LCA,Saint Lucia,1/11/2002
1537661,TRUE,ABUZRIBA Ahmed,Ahmed ABUZRIBA,Male,Athlete,LBA,Libya,4/16/2000
1537667,TRUE,BUKRAH Mohamed,Mohamed BUKRAH,Male,Athlete,LBA,Libya,7/6/2003
1537686,TRUE,BOUDINA Sid Ali,Sid Ali BOUDINA,Male,Athlete,ALG,Algeria,5/7/1990
1537927,TRUE,GIL Federico,Federico GIL,Male,Athlete,ARG,Argentina,4/29/1988
1537929,TRUE,GUTIERREZ Marcelo Julian,Marcelo Julian GUTIERREZ,Male,Athlete,ARG,Argentina,8/31/2000
1537932,TRUE,RUSSO Fernanda,Fernanda RUSSO,Female,Athlete,ARG,Argentina,10/2/1999
1538007,TRUE,CROOKS Jordan,Jordan CROOKS,Male,Athlete,CAY,Cayman Islands,5/2/2002
1538028,TRUE,BOSCO Eugenia,Eugenia BOSCO,Female,Athlete,ARG,Argentina,6/12/1997
1538040,TRUE,FERRETTI Chiara,Chiara FERRETTI,Female,Athlete,ARG,Argentina,3/16/2007
1538041,TRUE,MAJDALANI Mateo,Mateo MAJDALANI,Male,Athlete,ARG,Argentina,7/15/1994
